session_id,user_id,role,fecha,hora_inicio,n_clics,duracion_min,M1_costo_clics,M2_tiempo_top1_s,M3_tasa_error,costo_sesion_total
us_cmp_001_20260320170220,us_cmp_001,Compras,2026-03-20,17,40,159.66,3.0,110.8,0.3,120.0
us_cmp_001_20260320201407,us_cmp_001,Compras,2026-03-20,20,44,284.08,3.0,0.0,0.3864,132.0
us_cmp_001_20260321170328,us_cmp_001,Compras,2026-03-21,17,48,271.17,2.979,425.3,0.2083,143.0
us_cmp_001_20260321221256,us_cmp_001,Compras,2026-03-21,22,28,156.72,3.0,0.0,0.3929,84.0
us_cmp_001_20260322171644,us_cmp_001,Compras,2026-03-22,17,25,108.16,3.0,1085.0,0.36,75.0
us_cmp_001_20260322193509,us_cmp_001,Compras,2026-03-22,19,49,310.15,3.0,1548.2,0.3061,147.0
us_cmp_001_20260323170513,us_cmp_001,Compras,2026-03-23,17,9,49.28,3.0,0.0,0.0,27.0
us_cmp_001_20260323182704,us_cmp_001,Compras,2026-03-23,18,72,390.95,3.0,2910.0,0.2222,216.0
us_cmp_001_20260324170558,us_cmp_001,Compras,2026-03-24,17,92,464.28,3.0,109.1,0.3043,276.0
us_cmp_001_20260325171208,us_cmp_001,Compras,2026-03-25,17,93,465.37,2.989,565.1,0.3441,278.0
us_cmp_001_20260326171202,us_cmp_001,Compras,2026-03-26,17,8,35.57,2.875,815.3,0.125,23.0
us_cmp_001_20260326182851,us_cmp_001,Compras,2026-03-26,18,96,385.02,3.0,0.0,0.3542,288.0
us_cmp_001_20260327170044,us_cmp_001,Compras,2026-03-27,17,109,467.04,2.991,946.9,0.3761,326.0
us_cmp_001_20260328171041,us_cmp_001,Compras,2026-03-28,17,98,468.66,3.0,920.5,0.3367,294.0
us_cmp_001_20260329170252,us_cmp_001,Compras,2026-03-29,17,92,474.0,2.978,1209.1,0.2609,274.0
us_cmp_001_20260330170347,us_cmp_001,Compras,2026-03-30,17,69,304.88,3.0,1071.5,0.2899,207.0
us_cmp_001_20260330223959,us_cmp_001,Compras,2026-03-30,22,13,46.91,3.0,78.3,0.3077,39.0
us_cmp_001_20260330235927,us_cmp_001,Compras,2026-03-30,23,8,45.54,3.0,1751.0,0.0,24.0
us_cmp_001_20260331170040,us_cmp_001,Compras,2026-03-31,17,6,16.23,3.0,549.9,0.1667,18.0
us_cmp_001_20260331174841,us_cmp_001,Compras,2026-03-31,17,78,424.34,3.0,0.0,0.2564,234.0
us_cmp_001_20260401170146,us_cmp_001,Compras,2026-04-01,17,85,429.14,2.988,727.3,0.1882,254.0
us_cmp_002_20260101220533,us_cmp_002,Compras,2026-01-01,22,191,350.36,2.812,5.0,0.1623,537.0
us_cmp_002_20260102220503,us_cmp_002,Compras,2026-01-02,22,105,134.48,2.81,0.0,0.181,295.0
us_cmp_002_20260103005051,us_cmp_002,Compras,2026-01-03,0,96,185.81,2.823,0.0,0.2396,271.0
us_cmp_002_20260103221527,us_cmp_002,Compras,2026-01-03,22,168,314.77,2.827,4.2,0.2083,475.0
us_cmp_002_20260104220203,us_cmp_002,Compras,2026-01-04,22,271,357.78,2.83,0.0,0.214,767.0
us_cmp_002_20260105221219,us_cmp_002,Compras,2026-01-05,22,87,129.03,2.816,0.0,0.2989,245.0
us_cmp_002_20260106005222,us_cmp_002,Compras,2026-01-06,0,72,107.92,2.847,0.0,0.1944,205.0
us_cmp_002_20260106031328,us_cmp_002,Compras,2026-01-06,3,50,39.86,2.84,0.0,0.14,142.0
us_cmp_002_20260106220224,us_cmp_002,Compras,2026-01-06,22,273,349.46,2.81,0.0,0.2637,767.0
us_cmp_002_20260107221357,us_cmp_002,Compras,2026-01-07,22,134,131.49,2.843,0.0,0.2239,381.0
us_cmp_002_20260108010012,us_cmp_002,Compras,2026-01-08,1,99,162.15,2.788,6.4,0.1919,276.0
us_cmp_002_20260108220043,us_cmp_002,Compras,2026-01-08,22,107,172.76,2.794,13.0,0.2617,299.0
us_cmp_002_20260109012345,us_cmp_002,Compras,2026-01-09,1,69,80.85,2.768,13.2,0.3043,191.0
us_cmp_002_20260109032205,us_cmp_002,Compras,2026-01-09,3,45,37.45,2.822,0.0,0.2444,127.0
us_cmp_002_20260109220128,us_cmp_002,Compras,2026-01-09,22,261,350.09,2.816,0.0,0.272,735.0
us_cmp_002_20260110220423,us_cmp_002,Compras,2026-01-10,22,281,351.91,2.829,0.0,0.1886,795.0
us_cmp_002_20260111220409,us_cmp_002,Compras,2026-01-11,22,213,353.41,2.798,0.0,0.2207,596.0
us_cmp_002_20260112221644,us_cmp_002,Compras,2026-01-12,22,195,338.89,2.821,602.7,0.2103,550.0
us_cmp_002_20260113220627,us_cmp_002,Compras,2026-01-13,22,266,351.66,2.793,10.9,0.2519,743.0
us_cmp_002_20260114220309,us_cmp_002,Compras,2026-01-14,22,259,356.34,2.803,19.3,0.2239,726.0
us_cmp_002_20260115221557,us_cmp_002,Compras,2026-01-15,22,210,342.81,2.795,0.0,0.2429,587.0
us_cmp_002_20260116220533,us_cmp_002,Compras,2026-01-16,22,63,87.52,2.825,0.0,0.2857,178.0
us_cmp_002_20260117000833,us_cmp_002,Compras,2026-01-17,0,162,228.4,2.815,0.0,0.2284,456.0
us_cmp_002_20260117220703,us_cmp_002,Compras,2026-01-17,22,108,185.96,2.815,0.0,0.2685,304.0
us_cmp_002_20260118015455,us_cmp_002,Compras,2026-01-18,1,122,123.02,2.787,0.0,0.2295,340.0
us_cmp_002_20260118220020,us_cmp_002,Compras,2026-01-18,22,144,234.31,2.799,0.0,0.2222,403.0
us_cmp_002_20260119030246,us_cmp_002,Compras,2026-01-19,3,48,51.64,2.792,0.0,0.2083,134.0
us_cmp_002_20260119220741,us_cmp_002,Compras,2026-01-19,22,251,346.17,2.829,0.0,0.2032,710.0
us_cmp_002_20260120220219,us_cmp_002,Compras,2026-01-20,22,254,357.9,2.791,5.0,0.2126,709.0
us_cmp_002_20260121220158,us_cmp_002,Compras,2026-01-21,22,277,356.95,2.845,0.0,0.2383,788.0
us_cmp_002_20260122220055,us_cmp_002,Compras,2026-01-22,22,259,356.45,2.792,0.0,0.2162,723.0
us_cmp_002_20260123220428,us_cmp_002,Compras,2026-01-23,22,54,70.06,2.796,515.6,0.1852,151.0
us_cmp_002_20260123235221,us_cmp_002,Compras,2026-01-23,23,116,147.58,2.81,0.0,0.1897,326.0
us_cmp_002_20260124025707,us_cmp_002,Compras,2026-01-24,2,57,61.32,2.754,0.0,0.193,157.0
us_cmp_002_20260124220634,us_cmp_002,Compras,2026-01-24,22,276,343.55,2.833,24.0,0.2174,782.0
us_cmp_002_20260125220315,us_cmp_002,Compras,2026-01-25,22,233,351.83,2.815,0.0,0.1974,656.0
us_cmp_002_20260126223246,us_cmp_002,Compras,2026-01-26,22,203,320.8,2.823,7.5,0.2167,573.0
us_cmp_002_20260127221420,us_cmp_002,Compras,2026-01-27,22,139,146.16,2.827,0.0,0.1583,393.0
us_cmp_002_20260128011259,us_cmp_002,Compras,2026-01-28,1,98,163.17,2.847,0.0,0.2653,279.0
us_cmp_002_20260128231154,us_cmp_002,Compras,2026-01-28,23,157,281.55,2.803,0.0,0.2611,440.0
us_cmp_002_20260129220259,us_cmp_002,Compras,2026-01-29,22,259,332.82,2.788,0.0,0.2201,722.0
us_cmp_002_20260130221208,us_cmp_002,Compras,2026-01-30,22,251,336.76,2.821,9.8,0.1952,708.0
us_cmp_002_20260131221832,us_cmp_002,Compras,2026-01-31,22,195,328.07,2.821,0.0,0.2769,550.0
us_cmp_002_20260201220140,us_cmp_002,Compras,2026-02-01,22,302,356.29,2.815,0.0,0.202,850.0
us_cmp_002_20260202221110,us_cmp_002,Compras,2026-02-02,22,269,343.77,2.818,0.0,0.2602,758.0
us_cmp_002_20260203221037,us_cmp_002,Compras,2026-02-03,22,271,348.05,2.849,0.0,0.2325,772.0
us_cmp_002_20260204221509,us_cmp_002,Compras,2026-02-04,22,267,333.27,2.816,0.0,0.221,752.0
us_cmp_002_20260205221204,us_cmp_002,Compras,2026-02-05,22,258,342.97,2.806,145.7,0.2364,724.0
us_cmp_002_20260206220340,us_cmp_002,Compras,2026-02-06,22,302,352.56,2.811,0.0,0.2384,849.0
us_cmp_002_20260207220111,us_cmp_002,Compras,2026-02-07,22,277,341.51,2.791,0.0,0.2022,773.0
us_cmp_002_20260208220222,us_cmp_002,Compras,2026-02-08,22,310,355.31,2.81,0.0,0.2677,871.0
us_cmp_002_20260209222028,us_cmp_002,Compras,2026-02-09,22,207,256.54,2.816,0.0,0.1981,583.0
us_cmp_002_20260210030954,us_cmp_002,Compras,2026-02-10,3,34,45.41,2.912,0.0,0.2647,99.0
us_cmp_002_20260210220219,us_cmp_002,Compras,2026-02-10,22,7,0.41,2.714,0.0,0.2857,19.0
us_cmp_002_20260210223308,us_cmp_002,Compras,2026-02-10,22,190,318.5,2.795,0.0,0.2368,531.0
us_cmp_002_20260211220222,us_cmp_002,Compras,2026-02-11,22,162,194.21,2.796,0.0,0.2654,453.0
us_cmp_002_20260212015106,us_cmp_002,Compras,2026-02-12,1,93,127.5,2.817,8.4,0.2366,262.0
us_cmp_002_20260212220517,us_cmp_002,Compras,2026-02-12,22,276,353.13,2.804,0.0,0.221,774.0
us_cmp_002_20260213220218,us_cmp_002,Compras,2026-02-13,22,195,253.84,2.826,0.0,0.2462,551.0
us_cmp_002_20260214024713,us_cmp_002,Compras,2026-02-14,2,53,71.78,2.774,0.0,0.2642,147.0
us_cmp_002_20260214220043,us_cmp_002,Compras,2026-02-14,22,272,348.95,2.809,0.0,0.2096,764.0
us_cmp_002_20260215220554,us_cmp_002,Compras,2026-02-15,22,239,323.35,2.812,0.0,0.2259,672.0
us_cmp_002_20260216035943,us_cmp_002,Compras,2026-02-16,3,4,0.32,2.5,0.0,0.25,10.0
us_cmp_002_20260216222318,us_cmp_002,Compras,2026-02-16,22,187,249.12,2.834,0.0,0.2299,530.0
us_cmp_002_20260217030428,us_cmp_002,Compras,2026-02-17,3,37,50.07,2.865,0.0,0.1622,106.0
us_cmp_002_20260217220534,us_cmp_002,Compras,2026-02-17,22,292,345.77,2.822,0.0,0.2123,824.0
us_cmp_002_20260218220018,us_cmp_002,Compras,2026-02-18,22,133,278.44,2.789,0.0,0.1805,371.0
us_cmp_002_20260219031320,us_cmp_002,Compras,2026-02-19,3,49,46.41,2.796,9.8,0.2857,137.0
us_cmp_002_20260219220046,us_cmp_002,Compras,2026-02-19,22,237,353.31,2.764,0.0,0.2405,655.0
us_cmp_002_20260220221045,us_cmp_002,Compras,2026-02-20,22,75,134.0,2.813,0.0,0.28,211.0
us_cmp_002_20260221005855,us_cmp_002,Compras,2026-02-21,0,175,174.76,2.811,0.0,0.1714,492.0
us_cmp_002_20260221220652,us_cmp_002,Compras,2026-02-21,22,332,347.21,2.807,0.0,0.2048,932.0
us_cmp_002_20260222220343,us_cmp_002,Compras,2026-02-22,22,143,277.67,2.811,0.0,0.2448,402.0
us_cmp_002_20260223031626,us_cmp_002,Compras,2026-02-23,3,48,37.06,2.729,0.0,0.1667,131.0
us_cmp_002_20260223220547,us_cmp_002,Compras,2026-02-23,22,106,154.32,2.811,12.1,0.2358,298.0
us_cmp_002_20260224011123,us_cmp_002,Compras,2026-02-24,1,90,154.89,2.844,0.0,0.2556,256.0
us_cmp_002_20260224221045,us_cmp_002,Compras,2026-02-24,22,263,346.2,2.802,3.9,0.2205,737.0
us_cmp_002_20260225220010,us_cmp_002,Compras,2026-02-25,22,251,322.35,2.833,0.0,0.255,711.0
us_cmp_002_20260226035250,us_cmp_002,Compras,2026-02-26,3,13,2.75,2.692,0.0,0.1538,35.0
us_cmp_002_20260226222951,us_cmp_002,Compras,2026-02-26,22,234,325.1,2.816,0.0,0.2692,659.0
us_cmp_002_20260227220135,us_cmp_002,Compras,2026-02-27,22,205,290.11,2.82,5.0,0.2244,578.0
us_cmp_002_20260228032651,us_cmp_002,Compras,2026-02-28,3,32,29.82,2.812,0.0,0.25,90.0
us_cmp_002_20260228220500,us_cmp_002,Compras,2026-02-28,22,209,225.64,2.828,0.0,0.177,591.0
us_cmp_002_20260301024717,us_cmp_002,Compras,2026-03-01,2,41,40.95,2.78,0.0,0.0976,114.0
us_cmp_002_20260301221004,us_cmp_002,Compras,2026-03-01,22,222,342.64,2.797,0.0,0.1712,621.0
us_cmp_002_20260302220305,us_cmp_002,Compras,2026-03-02,22,271,354.03,2.815,0.0,0.2472,763.0
us_cmp_002_20260303220223,us_cmp_002,Compras,2026-03-03,22,9,3.25,2.778,0.0,0.3333,25.0
us_cmp_002_20260303224431,us_cmp_002,Compras,2026-03-03,22,213,297.21,2.798,0.0,0.1925,596.0
us_cmp_002_20260304221050,us_cmp_002,Compras,2026-03-04,22,252,341.13,2.817,0.0,0.2341,710.0
us_cmp_002_20260305220946,us_cmp_002,Compras,2026-03-05,22,134,220.61,2.806,12.0,0.2537,376.0
us_cmp_002_20260306022516,us_cmp_002,Compras,2026-03-06,2,63,88.94,2.794,18.1,0.2698,176.0
us_cmp_002_20260306220531,us_cmp_002,Compras,2026-03-06,22,300,354.65,2.79,0.0,0.26,837.0
us_cmp_002_20260307221108,us_cmp_002,Compras,2026-03-07,22,255,336.08,2.78,0.0,0.2078,709.0
us_cmp_002_20260308220031,us_cmp_002,Compras,2026-03-08,22,273,354.72,2.824,0.0,0.2308,771.0
us_cmp_002_20260309220854,us_cmp_002,Compras,2026-03-09,22,80,77.5,2.8,0.0,0.25,224.0
us_cmp_002_20260309235757,us_cmp_002,Compras,2026-03-09,23,204,241.19,2.775,4.7,0.25,566.0
us_cmp_002_20260310220221,us_cmp_002,Compras,2026-03-10,22,174,238.18,2.787,4.8,0.1839,485.0
us_cmp_002_20260311023526,us_cmp_002,Compras,2026-03-11,2,89,84.61,2.82,0.0,0.1798,251.0
us_cmp_002_20260311220013,us_cmp_002,Compras,2026-03-11,22,23,51.87,2.826,0.0,0.2609,65.0
us_cmp_002_20260311232657,us_cmp_002,Compras,2026-03-11,23,227,266.42,2.811,4.5,0.2379,638.0
us_cmp_002_20260312220415,us_cmp_002,Compras,2026-03-12,22,118,108.15,2.797,0.0,0.1864,330.0
us_cmp_002_20260313002243,us_cmp_002,Compras,2026-03-13,0,122,200.01,2.811,0.0,0.2541,343.0
us_cmp_002_20260313220517,us_cmp_002,Compras,2026-03-13,22,220,354.79,2.814,0.0,0.2318,619.0
us_cmp_002_20260314220347,us_cmp_002,Compras,2026-03-14,22,313,354.28,2.827,0.0,0.2173,885.0
us_cmp_002_20260315220020,us_cmp_002,Compras,2026-03-15,22,156,262.9,2.821,0.0,0.2115,440.0
us_cmp_002_20260316025327,us_cmp_002,Compras,2026-03-16,2,64,50.23,2.797,0.0,0.2656,179.0
us_cmp_002_20260316220641,us_cmp_002,Compras,2026-03-16,22,223,349.65,2.825,0.0,0.2422,630.0
us_cmp_002_20260317220046,us_cmp_002,Compras,2026-03-17,22,269,350.38,2.814,3.7,0.2528,757.0
us_cmp_002_20260318220108,us_cmp_002,Compras,2026-03-18,22,265,352.39,2.785,0.0,0.2302,738.0
us_cmp_002_20260319220259,us_cmp_002,Compras,2026-03-19,22,180,224.59,2.789,0.0,0.1889,502.0
us_cmp_002_20260320022012,us_cmp_002,Compras,2026-03-20,2,90,96.71,2.844,0.0,0.2667,256.0
us_cmp_002_20260320220136,us_cmp_002,Compras,2026-03-20,22,209,247.5,2.77,7.2,0.2344,579.0
us_cmp_002_20260321024317,us_cmp_002,Compras,2026-03-21,2,55,71.82,2.764,0.0,0.1091,152.0
us_cmp_002_20260321220112,us_cmp_002,Compras,2026-03-21,22,220,358.01,2.827,0.0,0.2136,622.0
us_cmp_002_20260322220146,us_cmp_002,Compras,2026-03-22,22,147,218.29,2.81,0.0,0.2041,413.0
us_cmp_002_20260323021600,us_cmp_002,Compras,2026-03-23,2,89,96.71,2.764,0.0,0.2584,246.0
us_cmp_002_20260323220303,us_cmp_002,Compras,2026-03-23,22,243,350.66,2.794,0.0,0.2346,679.0
us_cmp_002_20260324221532,us_cmp_002,Compras,2026-03-24,22,260,341.73,2.819,0.0,0.2077,733.0
us_cmp_002_20260325220945,us_cmp_002,Compras,2026-03-25,22,271,347.68,2.79,18.2,0.2066,756.0
us_cmp_002_20260326220017,us_cmp_002,Compras,2026-03-26,22,305,348.41,2.81,0.0,0.1934,857.0
us_cmp_002_20260327220159,us_cmp_002,Compras,2026-03-27,22,257,355.91,2.802,6.5,0.1907,720.0
us_cmp_002_20260328220119,us_cmp_002,Compras,2026-03-28,22,240,351.95,2.817,0.0,0.2458,676.0
us_cmp_002_20260329220307,us_cmp_002,Compras,2026-03-29,22,242,345.63,2.81,100.6,0.1901,680.0
us_cmp_002_20260330221324,us_cmp_002,Compras,2026-03-30,22,166,285.58,2.795,1392.5,0.2289,464.0
us_cmp_002_20260331032932,us_cmp_002,Compras,2026-03-31,3,32,22.75,2.781,0.0,0.25,89.0
us_cmp_002_20260331220422,us_cmp_002,Compras,2026-03-31,22,305,351.64,2.78,0.0,0.1836,848.0
us_cmp_002_20260401220725,us_cmp_002,Compras,2026-04-01,22,206,346.34,2.83,0.0,0.2573,583.0
us_vta_001_20260101160205,us_vta_001,Ventas,2026-01-01,16,132,477.91,3.0,1749.8,0.3182,396.0
us_vta_001_20260102160251,us_vta_001,Ventas,2026-01-02,16,81,475.31,3.0,0.0,0.358,243.0
us_vta_001_20260103160349,us_vta_001,Ventas,2026-01-03,16,107,467.07,3.0,395.5,0.4112,321.0
us_vta_001_20260104160455,us_vta_001,Ventas,2026-01-04,16,103,466.94,3.0,197.3,0.2816,309.0
us_vta_001_20260105160405,us_vta_001,Ventas,2026-01-05,16,104,475.71,3.0,0.0,0.3942,312.0
us_vta_001_20260106160021,us_vta_001,Ventas,2026-01-06,16,10,33.37,3.0,0.0,0.1,30.0
us_vta_001_20260106171215,us_vta_001,Ventas,2026-01-06,17,93,407.12,3.0,0.0,0.3441,279.0
us_vta_001_20260107161713,us_vta_001,Ventas,2026-01-07,16,104,460.76,3.0,0.0,0.2981,312.0
us_vta_001_20260108160529,us_vta_001,Ventas,2026-01-08,16,122,469.66,3.0,0.0,0.377,366.0
us_vta_001_20260109160037,us_vta_001,Ventas,2026-01-09,16,122,476.02,3.0,0.0,0.2869,366.0
us_vta_001_20260110160133,us_vta_001,Ventas,2026-01-10,16,101,476.53,3.0,1292.8,0.3861,303.0
us_vta_001_20260111161150,us_vta_001,Ventas,2026-01-11,16,91,466.46,3.0,28.0,0.3407,273.0
us_vta_001_20260112160407,us_vta_001,Ventas,2026-01-12,16,24,98.65,3.0,1296.7,0.2917,72.0
us_vta_001_20260112181928,us_vta_001,Ventas,2026-01-12,18,91,334.99,3.0,635.5,0.3626,273.0
us_vta_001_20260113160009,us_vta_001,Ventas,2026-01-13,16,114,476.93,3.0,94.6,0.307,342.0
us_vta_001_20260114160007,us_vta_001,Ventas,2026-01-14,16,98,476.36,3.0,0.0,0.4184,294.0
us_vta_001_20260115160153,us_vta_001,Ventas,2026-01-15,16,100,472.09,3.0,678.2,0.31,300.0
us_vta_001_20260116161344,us_vta_001,Ventas,2026-01-16,16,97,463.3,3.0,0.0,0.299,291.0
us_vta_001_20260117160102,us_vta_001,Ventas,2026-01-17,16,114,476.39,3.0,0.0,0.307,342.0
us_vta_001_20260118160058,us_vta_001,Ventas,2026-01-18,16,113,478.79,3.0,704.5,0.3894,339.0
us_vta_001_20260119160349,us_vta_001,Ventas,2026-01-19,16,117,475.19,3.0,0.0,0.3248,351.0
us_vta_001_20260120160107,us_vta_001,Ventas,2026-01-20,16,106,478.22,3.0,939.3,0.3491,318.0
us_vta_001_20260121161149,us_vta_001,Ventas,2026-01-21,16,66,339.87,3.0,1004.3,0.3788,198.0
us_vta_001_20260121222323,us_vta_001,Ventas,2026-01-21,22,20,82.51,3.0,0.0,0.5,60.0
us_vta_001_20260122160015,us_vta_001,Ventas,2026-01-22,16,66,283.51,3.0,0.0,0.3636,198.0
us_vta_001_20260122211754,us_vta_001,Ventas,2026-01-22,21,42,153.76,3.0,0.0,0.2857,126.0
us_vta_001_20260123160015,us_vta_001,Ventas,2026-01-23,16,120,476.47,3.0,0.0,0.325,360.0
us_vta_001_20260124160200,us_vta_001,Ventas,2026-01-24,16,112,471.7,3.0,0.0,0.3929,336.0
us_vta_001_20260125160115,us_vta_001,Ventas,2026-01-25,16,111,475.32,3.0,5.1,0.4054,333.0
us_vta_001_20260126160720,us_vta_001,Ventas,2026-01-26,16,114,471.88,3.0,0.0,0.3158,342.0
us_vta_001_20260127160028,us_vta_001,Ventas,2026-01-27,16,99,468.58,3.0,154.5,0.3737,297.0
us_vta_001_20260128160831,us_vta_001,Ventas,2026-01-28,16,125,468.33,3.0,20.1,0.32,375.0
us_vta_001_20260129160347,us_vta_001,Ventas,2026-01-29,16,129,475.13,3.0,603.3,0.3798,387.0
us_vta_001_20260130160748,us_vta_001,Ventas,2026-01-30,16,121,469.78,3.0,30.8,0.4298,363.0
us_vta_001_20260131160106,us_vta_001,Ventas,2026-01-31,16,134,476.13,3.0,257.2,0.3582,402.0
us_vta_001_20260201160223,us_vta_001,Ventas,2026-02-01,16,104,476.04,3.0,0.0,0.3846,312.0
us_vta_001_20260202160032,us_vta_001,Ventas,2026-02-02,16,109,478.53,3.0,166.8,0.3394,327.0
us_vta_001_20260203160040,us_vta_001,Ventas,2026-02-03,16,111,478.82,3.0,0.0,0.3694,333.0
us_vta_001_20260204160418,us_vta_001,Ventas,2026-02-04,16,121,474.74,3.0,0.0,0.4298,363.0
us_vta_001_20260205160236,us_vta_001,Ventas,2026-02-05,16,138,472.27,2.993,35.3,0.3768,413.0
us_vta_001_20260206160019,us_vta_001,Ventas,2026-02-06,16,119,475.78,3.0,111.1,0.3277,357.0
us_vta_001_20260207160500,us_vta_001,Ventas,2026-02-07,16,48,218.5,3.0,0.0,0.4375,144.0
us_vta_001_20260207202927,us_vta_001,Ventas,2026-02-07,20,52,210.37,3.0,1334.3,0.2692,156.0
us_vta_001_20260208161632,us_vta_001,Ventas,2026-02-08,16,93,456.94,3.0,60.3,0.4301,279.0
us_vta_001_20260209160134,us_vta_001,Ventas,2026-02-09,16,109,477.59,3.0,0.0,0.3211,327.0
us_vta_001_20260210160423,us_vta_001,Ventas,2026-02-10,16,114,457.02,3.0,538.2,0.307,342.0
us_vta_001_20260211161527,us_vta_001,Ventas,2026-02-11,16,73,366.36,3.0,231.0,0.3288,219.0
us_vta_001_20260211225514,us_vta_001,Ventas,2026-02-11,22,17,62.57,3.0,1587.2,0.1176,51.0
us_vta_001_20260212160150,us_vta_001,Ventas,2026-02-12,16,116,476.97,3.0,0.0,0.4224,348.0
us_vta_001_20260213160233,us_vta_001,Ventas,2026-02-13,16,122,475.14,3.0,0.0,0.3197,366.0
us_vta_001_20260214160824,us_vta_001,Ventas,2026-02-14,16,120,470.59,3.0,0.0,0.3833,360.0
us_vta_001_20260215160128,us_vta_001,Ventas,2026-02-15,16,110,474.59,3.0,560.2,0.4273,330.0
us_vta_001_20260216160156,us_vta_001,Ventas,2026-02-16,16,115,471.07,3.0,0.0,0.4696,345.0
us_vta_001_20260217160202,us_vta_001,Ventas,2026-02-17,16,115,472.59,3.0,0.0,0.3652,345.0
us_vta_001_20260218160404,us_vta_001,Ventas,2026-02-18,16,110,473.15,3.0,0.0,0.2909,330.0
us_vta_001_20260219160055,us_vta_001,Ventas,2026-02-19,16,109,477.59,3.0,372.8,0.367,327.0
us_vta_001_20260220162142,us_vta_001,Ventas,2026-02-20,16,101,439.79,3.0,200.1,0.3564,303.0
us_vta_001_20260221160848,us_vta_001,Ventas,2026-02-21,16,100,466.15,3.0,0.0,0.31,300.0
us_vta_001_20260222160528,us_vta_001,Ventas,2026-02-22,16,107,445.73,3.0,364.4,0.3551,321.0
us_vta_001_20260223161457,us_vta_001,Ventas,2026-02-23,16,101,464.07,3.0,217.3,0.4356,303.0
us_vta_001_20260224160523,us_vta_001,Ventas,2026-02-24,16,99,466.3,3.0,0.0,0.3535,297.0
us_vta_001_20260225160132,us_vta_001,Ventas,2026-02-25,16,117,477.71,3.0,168.8,0.4444,351.0
us_vta_001_20260226160359,us_vta_001,Ventas,2026-02-26,16,98,473.58,3.0,0.0,0.3061,294.0
us_vta_001_20260227160450,us_vta_001,Ventas,2026-02-27,16,105,462.45,3.0,106.2,0.3333,315.0
us_vta_001_20260228160227,us_vta_001,Ventas,2026-02-28,16,85,314.08,3.0,1123.5,0.4706,255.0
us_vta_001_20260228214845,us_vta_001,Ventas,2026-02-28,21,33,129.34,3.0,0.0,0.3333,99.0
us_vta_001_20260301161157,us_vta_001,Ventas,2026-03-01,16,100,463.91,3.0,588.1,0.46,300.0
us_vta_001_20260302160107,us_vta_001,Ventas,2026-03-02,16,146,476.43,3.0,1220.5,0.3562,438.0
us_vta_001_20260303160326,us_vta_001,Ventas,2026-03-03,16,104,474.81,3.0,195.0,0.4038,312.0
us_vta_001_20260304160507,us_vta_001,Ventas,2026-03-04,16,117,474.11,3.0,147.4,0.3162,351.0
us_vta_001_20260305160657,us_vta_001,Ventas,2026-03-05,16,109,471.06,3.0,273.2,0.3394,327.0
us_vta_001_20260306160030,us_vta_001,Ventas,2026-03-06,16,122,474.74,3.0,0.0,0.3689,366.0
us_vta_001_20260307160427,us_vta_001,Ventas,2026-03-07,16,118,471.89,3.0,0.0,0.3644,354.0
us_vta_001_20260308161116,us_vta_001,Ventas,2026-03-08,16,93,468.19,3.0,189.6,0.3333,279.0
us_vta_001_20260309160255,us_vta_001,Ventas,2026-03-09,16,101,468.44,3.0,0.0,0.396,303.0
us_vta_001_20260310160605,us_vta_001,Ventas,2026-03-10,16,102,467.2,3.0,0.0,0.4314,306.0
us_vta_001_20260311160241,us_vta_001,Ventas,2026-03-11,16,113,474.48,3.0,0.0,0.3982,339.0
us_vta_001_20260312160214,us_vta_001,Ventas,2026-03-12,16,11,36.21,3.0,0.0,0.3636,33.0
us_vta_001_20260312171153,us_vta_001,Ventas,2026-03-12,17,92,406.23,3.0,0.0,0.4239,276.0
us_vta_001_20260313160135,us_vta_001,Ventas,2026-03-13,16,117,476.96,3.0,0.0,0.3504,351.0
us_vta_001_20260314160149,us_vta_001,Ventas,2026-03-14,16,95,475.28,3.0,19.5,0.4211,285.0
us_vta_001_20260315160800,us_vta_001,Ventas,2026-03-15,16,108,468.42,3.0,0.0,0.3796,324.0
us_vta_001_20260316160742,us_vta_001,Ventas,2026-03-16,16,113,469.13,3.0,776.2,0.3097,339.0
us_vta_001_20260317160848,us_vta_001,Ventas,2026-03-17,16,113,470.06,3.0,1016.5,0.3717,339.0
us_vta_001_20260318160043,us_vta_001,Ventas,2026-03-18,16,115,475.02,3.0,794.5,0.3043,345.0
us_vta_001_20260319160258,us_vta_001,Ventas,2026-03-19,16,110,475.0,3.0,0.0,0.4,330.0
us_vta_001_20260320160456,us_vta_001,Ventas,2026-03-20,16,111,472.48,3.0,0.0,0.4144,333.0
us_vta_001_20260321160216,us_vta_001,Ventas,2026-03-21,16,121,476.09,3.0,72.1,0.3471,363.0
us_vta_001_20260322160611,us_vta_001,Ventas,2026-03-22,16,103,468.08,3.0,423.7,0.3981,309.0
us_vta_001_20260323160721,us_vta_001,Ventas,2026-03-23,16,106,463.65,3.0,226.1,0.3585,318.0
us_vta_001_20260324160721,us_vta_001,Ventas,2026-03-24,16,108,471.27,3.0,625.7,0.4444,324.0
us_vta_001_20260325160843,us_vta_001,Ventas,2026-03-25,16,124,463.1,3.0,0.0,0.3952,372.0
us_vta_001_20260326160028,us_vta_001,Ventas,2026-03-26,16,113,479.28,3.0,1095.2,0.3982,339.0
us_vta_001_20260327160050,us_vta_001,Ventas,2026-03-27,16,107,475.72,3.0,748.0,0.4206,321.0
