session_id,user_id,role,fecha,hora_inicio,n_clics,duracion_min,M1_pre,M2_pre,M3_pre,costo_sesion_total,M1_post,M2_post,M3_post,delta_M1,delta_M2,delta_M3,red_M1_pct,red_M2_pct,red_M3_pct
bot_Ventas_9a82_20260505081950,bot_Ventas_9a82,Ventas,2026-05-05,8,4,6.08,2.0,176.0,0.0,8.0,1.4080673765823908,118.35731464616029,0.0,0.5919326234176092,57.64268535383971,0.0,29.6,32.75,
bot_Ventas_9a82_20260505103046,bot_Ventas_9a82,Ventas,2026-05-05,10,2,12.1,2.0,726.0,0.0,4.0,1.3794445929008556,550.7700633991149,0.0,0.6205554070991444,175.22993660088514,0.0,31.03,24.14,
bot_Ventas_9a82_20260505111255,bot_Ventas_9a82,Ventas,2026-05-05,11,11,105.47,2.0,1257.0,0.2727,22.0,1.3449385667913896,928.4012639642484,0.13841512136770892,0.6550614332086104,328.5987360357516,0.13428487863229108,32.75,26.14,49.24
bot_Ventas_9a82_20260505132949,bot_Ventas_9a82,Ventas,2026-05-05,13,2,3.88,2.0,233.0,0.0,4.0,1.4968765700372104,142.83233447723512,0.0,0.5031234299627896,90.16766552276488,0.0,25.16,38.7,
bot_Ventas_9a82_20260505142222,bot_Ventas_9a82,Ventas,2026-05-05,14,3,1.0,2.0,60.0,0.0,6.0,1.2700330105373858,38.11595557283728,0.0,0.7299669894626142,21.88404442716272,0.0,36.5,36.47,
bot_Ventas_9a82_20260505152911,bot_Ventas_9a82,Ventas,2026-05-05,15,38,262.87,2.0,2163.0,0.1579,76.0,1.335229879868811,1551.5743948091767,0.10226456202974886,0.6647701201311891,611.4256051908233,0.05563543797025115,33.24,28.27,35.23
bot_Ventas_9a82_20260506094614,bot_Ventas_9a82,Ventas,2026-05-06,9,9,86.45,2.0,0.0,0.4444,18.0,1.4297040827223122,0.0,0.26035191277853,0.5702959172776878,0.0,0.18404808722147004,28.51,,41.41
bot_Ventas_9a82_20260506114743,bot_Ventas_9a82,Ventas,2026-05-06,11,13,64.57,2.0,0.0,0.2308,26.0,1.4816266819447141,0.0,0.13205704488946649,0.5183733180552859,0.0,0.09874295511053352,25.92,,42.78
bot_Ventas_9a82_20260506140352,bot_Ventas_9a82,Ventas,2026-05-06,14,5,32.27,2.0,1936.0,0.0,10.0,1.339188483903409,1500.4735477334013,0.0,0.6608115160965911,435.52645226659865,0.0,33.04,22.5,
bot_Ventas_9a82_20260506153041,bot_Ventas_9a82,Ventas,2026-05-06,15,2,19.82,2.0,1189.0,0.0,4.0,1.3471347865592143,811.5366294782693,0.0,0.6528652134407857,377.46337052173067,0.0,32.64,31.75,
bot_Ventas_9a82_20260506163448,bot_Ventas_9a82,Ventas,2026-05-06,16,13,45.18,2.0,0.0,0.0769,26.0,1.5896747983560842,0.0,0.05163851013344967,0.41032520164391584,0.0,0.02526148986655033,20.52,,32.85
bot_Ventas_9a82_20260506175601,bot_Ventas_9a82,Ventas,2026-05-06,17,15,107.15,2.0,1178.0,0.1333,30.0,1.4850283454031843,838.6646814666616,0.08491848409810503,0.5149716545968157,339.3353185333384,0.048381515901894975,25.75,28.81,36.3
bot_Ventas_9a82_20260507080248,bot_Ventas_9a82,Ventas,2026-05-07,8,7,70.9,2.0,1827.0,0.0,14.0,1.3623650150915023,1272.3592249525252,0.0,0.6376349849084977,554.6407750474748,0.0,31.88,30.36,
bot_Ventas_9a82_20260507100756,bot_Ventas_9a82,Ventas,2026-05-07,10,29,201.05,2.0,1301.0,0.1379,58.0,1.4547629543636982,914.0790798717647,0.09468655333240142,0.5452370456363018,386.92092012823525,0.043213446667598576,27.26,29.74,31.34
bot_Ventas_9a82_20260507142309,bot_Ventas_9a82,Ventas,2026-05-07,14,32,264.08,2.0,0.0,0.0625,64.0,1.373928341989142,0.0,0.034380622860837165,0.6260716580108581,0.0,0.028119377139162835,31.3,,44.99
bot_Ventas_9a82_20260507192656,bot_Ventas_9a82,Ventas,2026-05-07,19,12,31.4,2.0,387.0,0.1667,24.0,1.4736327674702483,277.6045520086261,0.1166734142656802,0.5263672325297517,109.39544799137389,0.050026585734319784,26.32,28.27,30.01
bot_Ventas_c334_20260501082827,bot_Ventas_c334,Ventas,2026-05-01,8,17,120.72,2.0,0.0,0.0588,34.0,1.1313744621806312,0.0,0.037809606493223784,0.8686255378193688,0.0,0.020990393506776214,43.43,,35.7
bot_Ventas_c334_20260501115533,bot_Ventas_c334,Ventas,2026-05-01,11,7,65.3,2.0,3853.0,0.4286,14.0,1.5318182816737518,2496.7621231392664,0.29172174478549084,0.4681817183262482,1356.2378768607336,0.13687825521450914,23.41,35.2,31.94
bot_Ventas_c334_20260501133812,bot_Ventas_c334,Ventas,2026-05-01,13,2,0.05,2.0,3.0,0.0,4.0,1.3156584436826344,2.006434655895629,0.0,0.6843415563173656,0.993565344104371,0.0,34.22,33.12,
bot_Ventas_c334_20260501140836,bot_Ventas_c334,Ventas,2026-05-01,14,11,111.43,2.0,0.0,0.0909,22.0,1.4019317599236654,0.0,0.06303945783598039,0.5980682400763346,0.0,0.027860542164019605,29.9,,30.65
bot_Ventas_c334_20260501164536,bot_Ventas_c334,Ventas,2026-05-01,16,6,57.07,2.0,3424.0,0.0,12.0,1.4705681887972606,2422.55171656058,0.0,0.5294318112027394,1001.4482834394198,0.0,26.47,29.25,
bot_Ventas_c334_20260501192227,bot_Ventas_c334,Ventas,2026-05-01,19,7,21.48,2.0,0.0,0.1429,14.0,1.6613415585238276,0.0,0.09432185268877845,0.3386584414761724,0.0,0.04857814731122155,16.93,,33.99
bot_Ventas_c334_20260502091346,bot_Ventas_c334,Ventas,2026-05-02,9,2,0.33,2.0,0.0,0.0,4.0,1.5260654396007611,0.0,0.0,0.47393456039923887,0.0,0.0,23.7,,
bot_Ventas_c334_20260502100132,bot_Ventas_c334,Ventas,2026-05-02,10,7,92.28,2.0,1116.0,0.1429,14.0,1.4848730222029185,717.420325869639,0.10455586829829133,0.5151269777970815,398.579674130361,0.03834413170170867,25.76,35.72,26.83
bot_Ventas_c334_20260502163631,bot_Ventas_c334,Ventas,2026-05-02,16,2,19.8,2.0,1188.0,0.5,4.0,1.3063654606981312,849.5765466351986,0.30614310374951603,0.6936345393018688,338.4234533648014,0.19385689625048397,34.68,28.49,38.77
bot_Ventas_c334_20260502174641,bot_Ventas_c334,Ventas,2026-05-02,17,3,15.83,2.0,0.0,0.0,6.0,1.4145861653407008,0.0,0.0,0.5854138346592992,0.0,0.0,29.27,,
bot_Ventas_c334_20260502193407,bot_Ventas_c334,Ventas,2026-05-02,19,3,13.57,2.0,0.0,0.3333,6.0,1.4631920754235286,0.0,0.22420314913473047,0.5368079245764714,0.0,0.10909685086526952,26.84,,32.73
bot_Ventas_c334_20260503095920,bot_Ventas_c334,Ventas,2026-05-03,9,5,42.02,2.0,1228.0,0.0,10.0,1.3965843364709352,918.794952132905,0.0,0.6034156635290648,309.205047867095,0.0,30.17,25.18,
bot_Ventas_c334_20260503120801,bot_Ventas_c334,Ventas,2026-05-03,12,8,22.18,2.0,1331.0,0.0,16.0,1.2982392184863008,971.456974648508,0.0,0.7017607815136992,359.543025351492,0.0,35.09,27.01,
bot_Ventas_c334_20260503150625,bot_Ventas_c334,Ventas,2026-05-03,15,3,44.35,2.0,0.0,0.3333,6.0,1.3912436496640008,0.0,0.21414432364210292,0.6087563503359992,0.0,0.11915567635789706,30.44,,35.75
bot_Ventas_c334_20260503191236,bot_Ventas_c334,Ventas,2026-05-03,19,4,41.22,2.0,0.0,0.25,8.0,1.4335576453471544,0.0,0.16269473809476834,0.5664423546528456,0.0,0.08730526190523166,28.32,,34.92
bot_Ventas_c334_20260504083113,bot_Ventas_c334,Ventas,2026-05-04,8,2,0.75,2.0,0.0,0.0,4.0,1.3113724913104798,0.0,0.0,0.6886275086895202,0.0,0.0,34.43,,
bot_Ventas_c334_20260504101734,bot_Ventas_c334,Ventas,2026-05-04,10,5,49.37,2.0,2962.0,0.2,10.0,1.3363038651681673,1926.5747930455207,0.10846609886396286,0.6636961348318327,1035.4252069544793,0.09153390113603715,33.18,34.96,45.77
bot_Ventas_c334_20260504113737,bot_Ventas_c334,Ventas,2026-05-04,11,12,94.18,2.0,3541.0,0.25,24.0,1.3571038252310499,2244.4469520772022,0.18302518950170463,0.6428961747689501,1296.5530479227978,0.06697481049829537,32.14,36.62,26.79
bot_Ventas_c334_20260504150035,bot_Ventas_c334,Ventas,2026-05-04,15,14,97.33,2.0,1741.0,0.1429,28.0,1.5219817089342635,1158.7965124522789,0.10897865382918509,0.47801829106573646,582.2034875477211,0.03392134617081491,23.9,33.44,23.74
bot_Ventas_c334_20260504170949,bot_Ventas_c334,Ventas,2026-05-04,17,3,9.02,2.0,233.0,0.0,6.0,1.5191765486991595,159.31571438212455,0.0,0.4808234513008405,73.68428561787545,0.0,24.04,31.62,
bot_Ventas_c334_20260504183840,bot_Ventas_c334,Ventas,2026-05-04,18,23,80.77,2.0,1575.0,0.0,46.0,1.6500942572590742,993.0711682423668,0.0,0.3499057427409258,581.9288317576332,0.0,17.5,36.95,
bot_Ventas_c334_20260505080241,bot_Ventas_c334,Ventas,2026-05-05,8,4,17.88,2.0,1040.0,0.0,8.0,1.523257043200964,854.8671251296421,0.0,0.476742956799036,185.1328748703579,0.0,23.84,17.8,
bot_Ventas_c334_20260505085326,bot_Ventas_c334,Ventas,2026-05-05,8,3,5.17,2.0,310.0,0.3333,6.0,1.477390912005236,226.21869229581193,0.23086717028707385,0.522609087994764,83.78130770418807,0.10243282971292614,26.13,27.03,30.73
bot_Ventas_c334_20260505093746,bot_Ventas_c334,Ventas,2026-05-05,9,2,17.42,2.0,0.0,0.5,4.0,1.4968928589786765,0.0,0.3276050275987969,0.5031071410213235,0.0,0.1723949724012031,25.16,,34.48
bot_Ventas_c334_20260505113920,bot_Ventas_c334,Ventas,2026-05-05,11,14,79.22,2.0,1834.0,0.2143,28.0,1.4147406872100479,1214.6614472009257,0.1362875665513725,0.5852593127899521,619.3385527990743,0.07801243344862749,29.26,33.77,36.4
bot_Ventas_c334_20260505140743,bot_Ventas_c334,Ventas,2026-05-05,14,9,82.42,2.0,0.0,0.2222,18.0,1.2517043185804615,0.0,0.13344675279955331,0.7482956814195385,0.0,0.0887532472004467,37.41,,39.94
bot_Ventas_c334_20260505163010,bot_Ventas_c334,Ventas,2026-05-05,16,18,193.75,2.0,1870.0,0.1111,36.0,1.3106410682784229,1325.8201031328501,0.07994757270064426,0.6893589317215771,544.1798968671499,0.031152427299355745,34.47,29.1,28.04
bot_Ventas_c334_20260506081522,bot_Ventas_c334,Ventas,2026-05-06,8,5,9.7,2.0,210.0,0.0,10.0,1.5128316606002314,130.50974366195663,0.0,0.48716833939976856,79.49025633804337,0.0,24.36,37.85,
bot_Ventas_c334_20260506090928,bot_Ventas_c334,Ventas,2026-05-06,9,21,213.45,2.0,0.0,0.2381,42.0,1.5150771187988217,0.0,0.15209074234928543,0.4849228812011783,0.0,0.08600925765071457,24.25,,36.12
bot_Ventas_c334_20260506145028,bot_Ventas_c334,Ventas,2026-05-06,14,21,143.6,2.0,3040.0,0.0476,42.0,1.4760052099024552,1980.8116428607275,0.031190793704627386,0.5239947900975448,1059.1883571392725,0.016409206295372618,26.2,34.84,34.47
bot_Ventas_c334_20260506174629,bot_Ventas_c334,Ventas,2026-05-06,17,26,129.62,2.0,2083.0,0.0769,52.0,1.2875974505081795,1395.467559882481,0.05121456153677806,0.7124025494918205,687.532440117519,0.025685438463221938,35.62,33.01,33.4
bot_Ventas_c334_20260507083049,bot_Ventas_c334,Ventas,2026-05-07,8,3,20.35,2.0,1221.0,0.0,6.0,1.2617006266468331,881.5909827524823,0.0,0.7382993733531669,339.4090172475177,0.0,36.91,27.8,
bot_Ventas_c334_20260507101605,bot_Ventas_c334,Ventas,2026-05-07,10,2,0.93,2.0,56.0,0.0,4.0,1.4762489954417148,39.82695957538105,0.0,0.5237510045582852,16.173040424618947,0.0,26.19,28.88,
bot_Ventas_c334_20260507111838,bot_Ventas_c334,Ventas,2026-05-07,11,8,78.92,2.0,1783.0,0.125,16.0,1.4335224502647907,1209.8184960086835,0.08201435939395178,0.5664775497352093,573.1815039913165,0.04298564060604822,28.32,32.15,34.39
bot_Ventas_c334_20260507132015,bot_Ventas_c334,Ventas,2026-05-07,13,4,39.98,2.0,580.0,0.0,8.0,1.4753298029036388,407.4169420394454,0.0,0.5246701970963612,172.58305796055458,0.0,26.23,29.76,
bot_Ventas_c334_20260507151010,bot_Ventas_c334,Ventas,2026-05-07,15,20,155.9,2.0,0.0,0.15,40.0,1.3508008312193245,0.0,0.0869804604615023,0.6491991687806755,0.0,0.06301953953849769,32.46,,42.01
bot_Ventas_c334_20260507183750,bot_Ventas_c334,Ventas,2026-05-07,18,25,78.92,2.0,4128.0,0.08,50.0,1.595957674318694,2632.8666282152385,0.04922837920881637,0.40404232568130594,1495.1333717847615,0.030771620791183632,20.2,36.22,38.46
syn_Administrador_5b1d_20260508133000,syn_Administrador_5b1d,Administrador,2026-05-08,13,6,4.62,3.0,123.0,0.0,18.0,2.4377389101646205,108.82378491820832,0.0,0.5622610898353795,14.176215081791682,0.0,18.74,11.53,
syn_Administrador_5b1d_20260509100500,syn_Administrador_5b1d,Administrador,2026-05-09,10,8,6.62,2.625,0.0,0.0,21.0,2.3910786470384275,0.0,0.0,0.23392135296157246,0.0,0.0,8.91,,
syn_Administrador_5b1d_20260510112000,syn_Administrador_5b1d,Administrador,2026-05-10,11,9,8.22,2.556,226.0,0.0,23.0,2.0620086465934033,214.0801851438393,0.0,0.4939913534065967,11.919814856160713,0.0,19.33,5.27,
syn_Administrador_5b1d_20260511172700,syn_Administrador_5b1d,Administrador,2026-05-11,17,8,9.63,3.0,0.0,0.0,24.0,2.591973106534054,0.0,0.0,0.4080268934659461,0.0,0.0,13.6,,
syn_Administrador_5b1d_20260512100800,syn_Administrador_5b1d,Administrador,2026-05-12,10,4,2.33,2.5,24.0,0.0,10.0,2.0980890426402867,20.004215160319887,0.0,0.4019109573597133,3.9957848396801126,0.0,16.08,16.65,
syn_Administrador_5b1d_20260513092800,syn_Administrador_5b1d,Administrador,2026-05-13,9,7,4.77,2.857,0.0,0.0,20.0,2.4031652640673706,0.0,0.0,0.4538347359326296,0.0,0.0,15.89,,
syn_Administrador_5b1d_20260514181600,syn_Administrador_5b1d,Administrador,2026-05-14,18,6,6.27,2.833,0.0,0.0,17.0,2.3248317886536407,0.0,0.0,0.5081682113463595,0.0,0.0,17.94,,
syn_Administrador_5b1d_20260515071000,syn_Administrador_5b1d,Administrador,2026-05-15,7,6,8.33,2.667,0.0,0.0,16.0,2.6069537401762033,0.0,0.0,0.06004625982379652,0.0,0.0,2.25,,
syn_Administrador_5b1d_20260516133400,syn_Administrador_5b1d,Administrador,2026-05-16,13,9,8.28,2.889,0.0,0.0,26.0,2.693660382593342,0.0,0.0,0.19533961740665795,0.0,0.0,6.76,,
syn_Administrador_5b1d_20260517170800,syn_Administrador_5b1d,Administrador,2026-05-17,17,8,8.68,2.25,521.0,0.0,18.0,2.0923196201019607,427.7637223472759,0.0,0.1576803798980393,93.23627765272408,0.0,7.01,17.9,
syn_Administrador_5b1d_20260518163800,syn_Administrador_5b1d,Administrador,2026-05-18,16,8,9.07,2.875,0.0,0.0,23.0,2.3558208686198827,0.0,0.0,0.5191791313801173,0.0,0.0,18.06,,
syn_Administrador_5b1d_20260519131800,syn_Administrador_5b1d,Administrador,2026-05-19,13,6,6.27,2.5,218.0,0.0,15.0,1.9682574666547181,183.49150980402555,0.0,0.5317425333452819,34.508490195974446,0.0,21.27,15.83,
syn_Administrador_5b1d_20260520165700,syn_Administrador_5b1d,Administrador,2026-05-20,16,4,2.17,2.5,15.0,0.0,10.0,2.1504732389738432,11.43307826534728,0.0,0.34952676102615676,3.5669217346527198,0.0,13.98,23.78,
syn_Administrador_5b1d_20260521133100,syn_Administrador_5b1d,Administrador,2026-05-21,13,6,6.65,2.667,0.0,0.0,16.0,2.37410058703055,0.0,0.0,0.29289941296945,0.0,0.0,10.98,,
syn_Administrador_5b1d_20260522174000,syn_Administrador_5b1d,Administrador,2026-05-22,17,4,2.77,2.75,166.0,0.0,11.0,2.502179486465078,129.399979544863,0.0,0.24782051353492207,36.60002045513701,0.0,9.01,22.05,
syn_Administrador_5b1d_20260523083100,syn_Administrador_5b1d,Administrador,2026-05-23,8,8,7.12,2.25,400.0,0.0,18.0,1.9562646385536802,321.89976288483183,0.0,0.29373536144631984,78.10023711516817,0.0,13.05,19.53,
syn_Administrador_5b1d_20260524145300,syn_Administrador_5b1d,Administrador,2026-05-24,14,7,5.03,2.714,139.0,0.0,19.0,2.378593962029198,117.28823747031626,0.0,0.33540603797080193,21.71176252968374,0.0,12.36,15.62,
syn_Administrador_5b1d_20260525180100,syn_Administrador_5b1d,Administrador,2026-05-25,18,7,8.35,2.714,0.0,0.0,19.0,2.17789359341913,0.0,0.0,0.53610640658087,0.0,0.0,19.75,,
syn_Administrador_5b1d_20260526174900,syn_Administrador_5b1d,Administrador,2026-05-26,17,9,9.83,2.667,590.0,0.0,24.0,2.248117504719151,468.9347245767887,0.0,0.41888249528084875,121.06527542321129,0.0,15.71,20.52,
syn_Administrador_5b1d_20260527144600,syn_Administrador_5b1d,Administrador,2026-05-27,14,7,6.28,2.714,205.0,0.0,19.0,2.4705668438760564,183.38592873609124,0.0,0.24343315612394356,21.614071263908755,0.0,8.97,10.54,
syn_Administrador_5b1d_20260528090200,syn_Administrador_5b1d,Administrador,2026-05-28,9,6,6.83,2.5,205.0,0.0,15.0,1.9847109044159277,168.95681339062827,0.0,0.5152890955840723,36.04318660937173,0.0,20.61,17.58,
syn_Administrador_9a0c_20260508140800,syn_Administrador_9a0c,Administrador,2026-05-08,14,9,7.55,2.667,46.0,0.0,24.0,2.3727921504338814,43.974457941957894,0.0,0.29420784956611845,2.025542058042106,0.0,11.03,4.4,
syn_Administrador_9a0c_20260509090400,syn_Administrador_9a0c,Administrador,2026-05-09,9,6,5.12,2.667,307.0,0.0,16.0,2.379503949683946,253.1350622744916,0.0,0.28749605031605396,53.86493772550841,0.0,10.78,17.55,
syn_Administrador_9a0c_20260510163800,syn_Administrador_9a0c,Administrador,2026-05-10,16,6,6.22,2.5,294.0,0.0,15.0,2.187441270452432,257.36919754732224,0.0,0.3125587295475678,36.630802452677756,0.0,12.5,12.46,
syn_Administrador_9a0c_20260511121900,syn_Administrador_9a0c,Administrador,2026-05-11,12,8,9.82,3.0,103.0,0.0,24.0,2.5299015809238075,79.66415028917744,0.0,0.47009841907619254,23.335849710822558,0.0,15.67,22.66,
syn_Administrador_9a0c_20260512112100,syn_Administrador_9a0c,Administrador,2026-05-12,11,4,3.92,3.0,235.0,0.0,12.0,2.7239986990368816,184.43544237745698,0.0,0.27600130096311837,50.56455762254302,0.0,9.2,21.52,
syn_Administrador_9a0c_20260513172900,syn_Administrador_9a0c,Administrador,2026-05-13,17,7,8.08,2.857,173.0,0.0,20.0,2.577096653657249,166.88444582579362,0.0,0.2799033463427514,6.11555417420638,0.0,9.8,3.54,
syn_Administrador_9a0c_20260514074200,syn_Administrador_9a0c,Administrador,2026-05-14,7,7,4.93,2.714,21.0,0.0,19.0,2.509159598093088,17.725920826474944,0.0,0.2048404019069121,3.274079173525056,0.0,7.55,15.59,
syn_Administrador_9a0c_20260515095000,syn_Administrador_9a0c,Administrador,2026-05-15,9,4,2.57,3.0,23.0,0.0,12.0,2.785661472448165,18.98618427418305,0.0,0.2143385275518348,4.013815725816951,0.0,7.14,17.45,
syn_Administrador_9a0c_20260516101700,syn_Administrador_9a0c,Administrador,2026-05-16,10,5,4.73,2.8,228.0,0.0,14.0,2.516317692867442,183.90376882846923,0.0,0.2836823071325578,44.096231171530775,0.0,10.13,19.34,
syn_Administrador_9a0c_20260517111300,syn_Administrador_9a0c,Administrador,2026-05-17,11,6,6.67,2.833,102.0,0.0,17.0,2.4756227504640953,81.82569968658649,0.0,0.3573772495359049,20.17430031341351,0.0,12.61,19.78,
syn_Administrador_9a0c_20260518124100,syn_Administrador_9a0c,Administrador,2026-05-18,12,4,3.73,3.0,132.0,0.0,12.0,2.5130298027313445,111.06599563863625,0.0,0.48697019726865554,20.934004361363748,0.0,16.23,15.86,
syn_Administrador_9a0c_20260519075900,syn_Administrador_9a0c,Administrador,2026-05-19,7,5,4.52,2.6,271.0,0.0,13.0,2.4359264235581053,234.07216105552337,0.0,0.1640735764418948,36.92783894447663,0.0,6.31,13.63,
syn_Administrador_9a0c_20260520142500,syn_Administrador_9a0c,Administrador,2026-05-20,14,5,2.87,3.0,36.0,0.0,15.0,2.770464944880043,32.74237358823116,0.0,0.22953505511995687,3.2576264117688396,0.0,7.65,9.05,
syn_Administrador_9a0c_20260521135300,syn_Administrador_9a0c,Administrador,2026-05-21,13,7,7.63,2.714,152.0,0.0,19.0,2.396781250512747,117.7100446341388,0.0,0.31721874948725315,34.2899553658612,0.0,11.69,22.56,
syn_Administrador_9a0c_20260522101900,syn_Administrador_9a0c,Administrador,2026-05-22,10,7,6.8,2.857,0.0,0.0,20.0,2.477986850982936,0.0,0.0,0.37901314901706407,0.0,0.0,13.27,,
syn_Administrador_9a0c_20260523170700,syn_Administrador_9a0c,Administrador,2026-05-23,17,8,9.25,2.625,90.0,0.0,21.0,2.3242603026427453,77.98361739460528,0.0,0.3007396973572547,12.016382605394725,0.0,11.46,13.35,
syn_Administrador_9a0c_20260524142000,syn_Administrador_9a0c,Administrador,2026-05-24,14,6,5.8,2.5,348.0,0.0,15.0,2.2673127054782753,293.4418548176961,0.0,0.23268729452172465,54.55814518230392,0.0,9.31,15.68,
syn_Administrador_9a0c_20260525133200,syn_Administrador_9a0c,Administrador,2026-05-25,13,9,10.9,2.889,0.0,0.0,26.0,2.414144402362881,0.0,0.0,0.4748555976371187,0.0,0.0,16.44,,
syn_Administrador_9a0c_20260526172000,syn_Administrador_9a0c,Administrador,2026-05-26,17,4,3.45,2.5,207.0,0.0,10.0,2.2814910912495256,189.72327111475727,0.0,0.21850890875047435,17.276728885242733,0.0,8.74,8.35,
syn_Administrador_9a0c_20260527183100,syn_Administrador_9a0c,Administrador,2026-05-27,18,5,4.03,2.8,56.0,0.0,14.0,2.441397998069771,51.214033183179865,0.0,0.35860200193022873,4.785966816820135,0.0,12.81,8.55,
syn_Administrador_9a0c_20260528162700,syn_Administrador_9a0c,Administrador,2026-05-28,16,7,5.17,2.857,0.0,0.0,20.0,2.4734354690257887,0.0,0.0,0.3835645309742115,0.0,0.0,13.43,,
syn_Caja_105a_20260508080100,syn_Caja_105a,Caja,2026-05-08,8,6,5.75,2.0,216.0,0.1667,12.0,1.0965823181458774,99.90449520165527,0.06185048413205061,0.9034176818541226,116.09550479834473,0.10484951586794938,45.17,53.75,62.9
syn_Caja_105a_20260509095300,syn_Caja_105a,Caja,2026-05-09,9,10,12.03,2.0,20.0,0.1,20.0,1.1357046020153416,9.51693816974635,0.04225323137393171,0.8642953979846584,10.48306183025365,0.0577467686260683,43.21,52.42,57.75
syn_Caja_105a_20260510070800,syn_Caja_105a,Caja,2026-05-10,7,10,9.52,2.0,377.0,0.1,20.0,1.2303554135441326,143.16767329471932,0.023530394325490228,0.7696445864558674,233.83232670528068,0.07646960567450978,38.48,62.02,76.47
syn_Caja_105a_20260511134600,syn_Caja_105a,Caja,2026-05-11,13,8,7.58,2.0,455.0,0.0,16.0,1.2288319911239276,175.47350961104914,0.0,0.7711680088760724,279.52649038895083,0.0,38.56,61.43,
syn_Caja_105a_20260512093100,syn_Caja_105a,Caja,2026-05-12,9,10,9.87,2.0,67.0,0.0,20.0,1.0183886973940641,24.38136553410693,0.0,0.9816113026059359,42.61863446589307,0.0,49.08,63.61,
syn_Caja_105a_20260513120600,syn_Caja_105a,Caja,2026-05-13,12,9,7.68,2.0,16.0,0.2222,18.0,1.2113155160302649,6.802791679418624,0.05187212013427005,0.7886844839697351,9.197208320581376,0.17032787986572995,39.43,57.48,76.66
syn_Caja_105a_20260514180900,syn_Caja_105a,Caja,2026-05-14,18,10,8.45,2.0,124.0,0.0,20.0,1.080775555174752,58.72518483349578,0.0,0.919224444825248,65.27481516650423,0.0,45.96,52.64,
syn_Caja_105a_20260515150000,syn_Caja_105a,Caja,2026-05-15,15,10,9.55,2.0,0.0,0.1,20.0,1.1537359919779158,0.0,0.039196457498005446,0.8462640080220842,0.0,0.06080354250199456,42.31,,60.8
syn_Caja_105a_20260516154200,syn_Caja_105a,Caja,2026-05-16,15,10,8.88,2.0,0.0,0.2,20.0,1.1473580368414156,0.0,0.08456571501664492,0.8526419631585844,0.0,0.11543428498335509,42.63,,57.72
syn_Caja_105a_20260517172000,syn_Caja_105a,Caja,2026-05-17,17,6,7.35,2.0,94.0,0.0,12.0,1.119547042697303,42.547668664303316,0.0,0.8804529573026969,51.452331335696684,0.0,44.02,54.74,
syn_Caja_105a_20260518115600,syn_Caja_105a,Caja,2026-05-18,11,10,8.07,2.0,484.0,0.0,20.0,1.0910717748808492,198.32377432054898,0.0,0.9089282251191508,285.676225679451,0.0,45.45,59.02,
syn_Caja_105a_20260519072900,syn_Caja_105a,Caja,2026-05-19,7,10,9.05,2.0,224.0,0.2,20.0,1.3065708480142346,86.3307071991688,0.056464386021232583,0.6934291519857654,137.66929280083122,0.14353561397876743,34.67,61.46,71.77
syn_Caja_105a_20260520134200,syn_Caja_105a,Caja,2026-05-20,13,9,6.87,2.0,41.0,0.1111,18.0,1.2825170327493611,18.184886461838673,0.036612600936744163,0.7174829672506389,22.815113538161327,0.07448739906325584,35.87,55.65,67.05
syn_Caja_105a_20260521100700,syn_Caja_105a,Caja,2026-05-21,10,6,6.73,2.0,174.0,0.0,12.0,1.2393904687396078,73.72714480428927,0.0,0.7606095312603922,100.27285519571073,0.0,38.03,57.63,
syn_Caja_105a_20260522175600,syn_Caja_105a,Caja,2026-05-22,17,5,4.13,2.0,248.0,0.0,10.0,1.203192587133927,106.54189853899328,0.0,0.7968074128660729,141.45810146100672,0.0,39.84,57.04,
syn_Caja_105a_20260523100900,syn_Caja_105a,Caja,2026-05-23,10,5,4.1,2.0,246.0,0.0,10.0,1.0748285076996664,120.81177307571447,0.0,0.9251714923003336,125.18822692428553,0.0,46.26,50.89,
syn_Caja_105a_20260524184200,syn_Caja_105a,Caja,2026-05-24,18,5,2.3,2.0,75.0,0.2,10.0,1.26557412893988,39.905666987725695,0.07292004149065766,0.7344258710601199,35.094333012274305,0.12707995850934234,36.72,46.79,63.54
syn_Caja_105a_20260525172000,syn_Caja_105a,Caja,2026-05-25,17,10,10.98,2.0,306.0,0.3,20.0,1.060058212965382,145.96157378696847,0.0987342694537184,0.9399417870346181,160.03842621303153,0.2012657305462816,47.0,52.3,67.09
syn_Caja_105a_20260526094300,syn_Caja_105a,Caja,2026-05-26,9,9,8.87,2.0,250.0,0.0,18.0,1.3367387247526625,115.20669163853421,0.0,0.6632612752473375,134.7933083614658,0.0,33.16,53.92,
syn_Caja_105a_20260527183100,syn_Caja_105a,Caja,2026-05-27,18,8,6.78,2.0,78.0,0.25,16.0,1.153868030586491,30.15820747083418,0.07860482451861685,0.846131969413509,47.841792529165815,0.17139517548138317,42.31,61.34,68.56
syn_Caja_105a_20260528164500,syn_Caja_105a,Caja,2026-05-28,16,10,9.0,2.0,0.0,0.1,20.0,1.2554413907944428,0.0,0.0310654450865903,0.7445586092055572,0.0,0.0689345549134097,37.23,,68.93
syn_Caja_ac1c_20260508130700,syn_Caja_ac1c,Caja,2026-05-08,13,8,8.52,2.0,0.0,0.0,16.0,1.1024652752527286,0.0,0.0,0.8975347247472714,0.0,0.0,44.88,,
